,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments
2018,gfMgqMs8g_U,WayV,[WayV-log] KUN's Cloud | 🪂Sky diving Ep.2,00:16:02,2022-06-28 09:00:19,113726,18901,1013
2019,YCH1C7jnLqM,NCT DREAM,Aku Cinta Czennie〰💚 | Allo Bank Festival 2022 Behind the Scene,00:08:41,2022-06-29 13:00:21,1384977,294502,11290
2020,IKUt_GEFHDA,NCT DREAM,NCT DREAM 엔시티 드림 'Beatbox' TikTok Compilation,00:03:26,2022-06-30 11:00:09,421644,71550,1032
2021,dl6A_MIVNtE,NCT,[N’-176] COOL한 바이브 한번 같이 봐주세요🤟 | ARENA X CARTIER Photoshoot Behind,00:08:21,2022-07-04 11:00:20,312440,43120,1727
2022,V9TPjKKJGSE,NCT DREAM,햇빛이 짱짱하니 좋구만 🌴☀️ | DREAM di JAKARTA #1,00:09:45,2022-07-06 13:00:30,3573415,531629,15918
2023,h9PD98P9_Y8,NCT 127,시즈니가 이런 거 또 좋아하지🎂💚 | NCT 127 6th Anniversary,00:36:56,2022-07-07 12:00:23,1727649,117367,3361
2024,jOUGzjL9hAI,SMP FLOOR,NCT DREAM 엔시티 드림 'Beatbox' Dance Practice,00:03:40,2022-07-08 09:00:33,3766231,201797,2508
2025,iL1SZkQq4D4,NCT 127,[Replay] Roll up to the party : NCT 127 6TH ANNIVERSARY,01:17:02,2022-07-08 10:08:01,730761,38363,1293
2026,SFO5eU4C4R4,NCT,Ciao! 저는 밀라노에 도착했습니다 | JAEHYUN in Milan #1,00:16:36,2022-07-08 13:00:29,1177618,123414,2457
2027,qXqdwaz13xc,NCT DREAM,나랑 같이 떠날래? 😎🌊 | DREAM di JAKARTA #2,00:18:26,2022-07-10 13:00:34,3418903,435039,12096
2028,o-Kq5-4ScrI,SMP FLOOR,NCT 127 엔시티 127 'Highway to Heaven' Dance Practice,00:03:35,2022-07-12 10:00:25,1349158,101325,2843
2029,8Opsd0KqRzg,NCT DREAM,노래 주때요~! 😆🎶 | 드림콘서트 비하인드,00:15:24,2022-07-12 11:00:03,962411,130915,1764
2030,93ytRqPpsQo,NCT,[N’-177] Get ready for DREAM CONCERT with 도MC 💚 | 2022 DREAM CONCERT MC Behind,00:07:22,2022-07-13 11:00:05,588033,73557,1087
2031,K_IZ6ZSMXHo,NCT 127,Take you anywhere you want | My Trip Mates EP.1,00:37:45,2022-07-13 13:00:13,2406621,140758,2547
2032,NrBh9YpyA08,NCT,너무 이기면 안 되는데😅 천러 VS 지성🥊 | 천지의 이것저것 시즌2 Ep.13,00:15:17,2022-07-14 13:00:18,850962,107435,2570
2033,Mwf7bB3pvlc,SMP FLOOR,SHOTARO 쇼타로 'NCT U - coNEXTion (Age of Light)' Dance Practice,00:04:02,2022-07-15 09:10:01,460860,32633,804
2034,-xj0CV4WcdA,NCT,Visiting Fondazione Prada & Prada store | JAEHYUN in Milan #2,00:07:39,2022-07-15 13:00:01,536205,60704,982
2035,H8Z5ND330bY,NCT,[N’-178] FULLSUN과 어울리는 바다 분위기에서 즐겨봅시다! ☀️🌊 | 앳스타일 7월호 Photoshoot Behind,00:05:51,2022-07-16 11:00:20,256338,50670,2293
2036,3h1JjEoeSDc,NCT 127,Ride or die with you | My Trip Mates EP.2,00:34:32,2022-07-16 13:00:02,1386190,90038,1460
2037,7l1UjVUiGzI,NCT DREAM,GRWD - Get Ready With DREAM💚 | LOOKBOOK for ‘THE DREAM SHOW2 : In A DREAM’,00:17:25,2022-07-17 13:00:07,952183,116539,2791
2038,JdLGbSXqbD8,NCT DREAM,NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode)' Dance Practice (7DREAM Ver.),00:03:57,2022-07-18 11:00:11,1798473,145437,4452
2039,Kv8T7vsDJaU,SMTOWN,[STATION : NCT LAB] NCT U 엔시티 유 'Rain Day' MV,00:03:19,2022-07-19 09:00:17,2955787,318437,26793
2040,-GY1EPwkDtQ,NCT 127,We can cherish every moment | My Trip Mates EP.3,00:36:53,2022-07-19 13:00:00,1160984,77134,1568
2041,Sk7cJ5SyIGg,WayV,[WayV-ariety] Back to Childhood🤸🏻 | Trampoline Park : Courage Test with XIAOJUN & YANGYANG,00:20:37,2022-07-20 09:00:15,205482,28695,986
2042,44j0wxtPYH4,NCT,NCT NEWS | 재현의 NCT LAB 8월 중 공개! (22.07.20) | THE NCT SHOW,00:19:50,2022-07-20 13:00:01,597532,82701,3221
2043,pYec282aWwo,NCT,도전! 시티골든벨 여름특집 Ep.1 ❮나 지금 너무 헷갈려❯ | THE NCT SHOW,00:19:29,2022-07-21 13:00:36,2068395,178660,3285
2044,X_I2a08gpVk,NCT,도전! 시티골든벨 여름특집 Ep.2 ❮끝까지 가도록 하겠습니다!❯ | THE NCT SHOW,00:18:21,2022-07-22 13:00:19,1123381,109867,1555
2045,ob_bffwkD0s,NCT,엔퀴즈 온 더 광야 | THE NCT SHOW,00:59:31,2022-07-23 13:00:37,1643532,117839,4995
2046,WV5PPBKDt10,NCT,MUSIC SPACE : ‘Rain Day’ Behind Story & Live Stage | THE NCT SHOW,00:19:43,2022-07-24 13:00:25,260750,35155,1485
2047,2ipyhnnlySs,NCT DREAM,Can’t wait to see all of you Czennies soon!💚,00:01:46,2022-07-26 08:43:33,354861,57476,1848
2048,QsRSn2VIOpA,NCT DREAM,MY DREAM LIGHTSTICK CUSTOM💫💚 | for ‘THE DREAM SHOW2 : In A DREAM’,00:09:39,2022-07-26 13:00:12,662272,85574,3224
2049,d_ugG-jAO94,NCT,‘Rain Day’ Recording Behind the Scene,00:18:41,2022-07-27 13:00:32,163640,24585,1040
2050,5a7ZyR0hEaE,NCT,‘Rain Day’ MV Behind the Scene,00:15:19,2022-07-29 11:00:05,134732,19386,560
2051,PBu5L3HlBtE,NCT,[N’-179] 나 드라마 속 주인공 된 것 같아🐰✨ | 드라마 ‘나를 사랑하지 않는 X에게’ Behind,00:08:05,2022-07-29 13:00:14,152857,20946,395
2052,EASWzw9sa_A,WayV,Who’s on duty? | The Summer Talk | EP.1,00:26:38,2022-07-31 12:00:06,734989,76521,3312
2053,dqSmk1vWxLA,NCT DREAM,[💚][TO THE NCT UNIVERSE] 2022 NCT DREAM EXHIBITION 'DREAM VIBE',00:01:18,2022-08-01 01:00:07,311923,59301,1115
2054,_HYjohS6ycA,NCT 127,NATURE REPUBLIC Photoshoot Behind｜CALIFORNIA ALOE SUN☀️,00:15:52,2022-08-01 11:00:32,354612,38908,793
2055,DBj7qGHGH18,NCT 127,"Iya dong, Blibli & NCT 127 gitu lho💙 | NCT 127 X Blibli Behind",00:14:38,2022-08-04 11:00:06,280557,40663,1263
2056,NAiZVCJs9kU,NCT DREAM,These are my best friends ✨ | Penshoppe Behind the Scene,00:07:25,2022-08-06 11:00:19,444805,64550,1305
2057,dy7r4O5n1LM,WayV,Chaotic Dinner Party | The Summer Talk | EP.2,00:25:30,2022-08-08 12:00:32,641805,54445,1697
2058,JF1c6wqmsuE,NCT,[N’-180] PRADA 앰버서더로 처음 촬영하는 화보입니다🖤🤍 | ELLE Photoshoot Behind,00:04:20,2022-08-09 11:00:18,197737,29512,781
2059,R5Mb8s2Fj8o,NCT 127,"양치가 제 life죠✨ Aku cinta kalian, Czennies💚 | NCT 127 X Click Behind the Scenes",00:15:16,2022-08-10 11:00:13,290344,36364,886
2060,o6uEyMkdIm8,WayV,What I've wanted to say | The Summer Talk | EP.3,00:31:20,2022-08-11 12:00:27,555248,50339,2122
2061,TALnbaXaLgw,WayV,Basking in the sunshine | The Summer Talk | EP.4,00:23:01,2022-08-14 12:00:15,390671,38025,1291
2062,u_Eut5bkKdY,NCT DREAM,말을 해도 어차피 안 들어줄 거기 때문에..🤷🏻 | 7분토론 | 7DREAM DEBATE,00:20:03,2022-08-14 13:00:36,2095877,172592,4602
2063,NX2cbXm778M,NCT,"NCT NEWS | NCT 127, 9월 정규 4집 컴백 (22.08.16) | THE NCT SHOW",00:14:45,2022-08-16 13:00:10,391393,46973,1285
2064,ZbpyKvc4RJ8,NCT,A Midsummer Night EP.1 ❮너 물에서도 게임 잘 해?❯ | THE NCT SHOW,00:18:27,2022-08-17 13:00:18,2147456,172247,3712
2065,WOuGFam9Lg8,SMTOWN,[STATION : NCT LAB] JAEHYUN 재현 'Forever Only' MV,00:03:25,2022-08-18 09:00:30,12336988,608108,31153
2066,M99g9DtKUSo,NCT 127,Stage Practice & Rehearsal Behind | Ep.1 | THE LINK LOG #TOKYO,00:16:37,2022-08-18 11:00:19,612543,53884,887
2067,zKf4JwfdeWo,NCT,A Midsummer Night EP.2 ❮포기하지 마! 끝까지 해!❯ | THE NCT SHOW,00:16:05,2022-08-18 13:00:39,1109954,101372,2330
2068,1A6YmxOPNes,NCT 127,NCT 127 엔시티 127 '질주 (2 Baddies)' : Gear Up,00:00:22,2022-08-18 15:00:01,1329228,161036,4937
2069,m3TK9gywwB8,NCT,NIGHTMARE : 저주받은 공명음 | THE NCT SHOW,00:29:08,2022-08-19 13:00:35,1555165,127810,2688
2070,3uadKxPkDKg,NCT,MUSIC SPACE : ‘Forever Only’ Behind Story & Live Stage | THE NCT SHOW,00:11:11,2022-08-21 13:00:03,568902,67618,2005
2071,qeAayjjFH0k,NCT 127,NEO SEOUL VIDEO,00:01:01,2022-08-23 15:00:36,549673,96947,3524
2072,Adn0yOZrgpo,NCT 127,Concert D-Day Behind | Ep.2 | THE LINK LOG #TOKYO,00:22:56,2022-08-24 13:00:14,572889,45227,954
2073,RsotK7_Bx7o,NCT DREAM,진짜 지금부터 시작이에요💚 | 6TH HAPPY DREAM DAY🏀,00:30:11,2022-08-25 11:25:00,1848497,154404,3785
2074,FQE0ERb4wYU,NCT 127,NCT 127 2ND TOUR ‘NEO CITY – THE LINK’ Recap Video,00:00:42,2022-08-25 13:00:12,174841,27731,515
2075,uxsKBDfoAS0,NCT,‘Forever Only’ MV Behind the Scene,00:08:25,2022-08-26 11:00:39,263274,37916,768
2076,mj-7Sgt5jsI,NCT 127,Singapore💚 We are finally here! | THE LINK LOG #SINGAPORE,00:19:03,2022-08-28 13:00:21,378351,36718,829
2077,GBv3da-Px3c,NCT 127,Let's Fill Up Our MemoriesㅣFill It UpㅣEP. 1,00:35:14,2022-08-29 13:00:08,3796297,191276,3402
2078,iFOCNtRBblg,NCT DREAM,[Replay] Tonight is THE NIGHT : NCT DREAM 6TH ANNIVERSARY,01:34:18,2022-08-30 03:00:29,1577323,64282,1447
2079,zz_ykKmKdUI,NCT,잘 어울리겠죠 저희?☺️💚 | ROUND A'ROUND Photoshoot Behind,00:10:41,2022-08-30 11:00:38,178787,20034,612
2080,hrl8zKu7-O4,NCT 127,저희 PUMA 광고 모델이 되었습니다!💚👟 | PUMA Photoshoot Behind,00:11:15,2022-08-31 11:00:33,222984,26397,586
2081,Mw38RtEuCWw,WayV,WayV 威神V 'Miracle' Dance Practice (360º Ver.),00:03:16,2022-08-31 12:00:11,539934,64242,2531
2082,JwFuZYSslzc,NCT DREAM,[💚][TO THE NCT UNIVERSE] 2022 NCT DREAM EXHIBITION 'DREAM VIBE' Behind story,00:00:51,2022-08-31 13:00:12,248026,48043,738
2083,HOx9G7tyPdE,NCT DREAM,NCT DREAM '같은 시간 같은 자리 (Walk you home)' Cheering Guide,00:04:12,2022-09-01 10:00:18,671459,79675,1577
2084,IX8MMcaC7to,NCT 127,We Ride On Top GearㅣFill It UpㅣEP. 2,00:39:37,2022-09-02 13:00:18,2531110,140000,2870
2085,AcJvudgpf4U,NCT 127,NEO SEOUL OUTRO : Speed Up,00:00:23,2022-09-03 15:00:05,386619,64578,1233
2086,25jOlCanFyI,WayV,Cover | YANGYANG - Look Up At The Stars (Shawn Mendes),00:02:25,2022-09-04 12:00:03,486580,79463,4451
2087,U64Z8JXKu-o,NCT 127,NCT 127 '질주 (2 Baddies)' Mood Sampler #1,00:00:33,2022-09-04 15:00:30,846977,120368,3179
2088,Jz7dUJqf42g,NCT 127,We Got Each OtherㅣFill It UpㅣEP. 3,00:40:12,2022-09-06 13:00:09,2816718,146031,4295
2089,tTFT-pI2Y2g,NCT 127,NCT 127 '질주 (2 Baddies)' Mood Sampler #2,00:00:29,2022-09-08 15:00:35,511704,76987,1535
2090,S1O096Cf8rU,NCT 127,We’re Going FasterㅣFill It UpㅣEP. 4,00:35:13,2022-09-10 13:00:16,2534908,126546,2261
2091,Fzpv8GB_sI8,NCT,완전 성향이 반대네요? | Ep.4 볼링 | JUST DO IT:제대로 재밌게,00:20:59,2022-09-12 13:00:08,824782,89456,2007
2092,5_ML1fO3hjA,NCT 127,NCT 127 엔시티 127 '질주 (2 Baddies)' Highlight Medley,00:03:38,2022-09-12 15:00:03,1169506,130750,6273
2093,euoPmpg5Uq4,NCT 127,"Laugh It Up, ‘Cause We Belong TogetherㅣFill It UpㅣEP. 5",00:28:24,2022-09-14 13:00:32,1480987,103460,3384
2094,FRilMXZqNhA,SMTOWN,NCT 127 엔시티 127 '질주 (2 Baddies)' MV,00:04:05,2022-09-15 09:00:07,103939487,1320895,186685
2095,EW43BSccrrs,NCT 127,"NCT 127 '1, 2, 7 (Time Stops)' (Official Audio) | 질주 (2 Baddies) - The 4th Album",00:03:37,2022-09-16 04:00:02,513090,22929,658
2096,Wo5nt_L-U5Q,NCT 127,NCT 127 'LOL (Laugh-Out-Loud)' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:40,2022-09-16 04:00:04,613295,25512,669
2097,N9LE6rCPtSs,NCT 127,NCT 127 'Vitamin' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:05,2022-09-16 04:00:07,607962,25203,712
2098,TAkArtK7x7A,NCT 127,NCT 127 'Tasty (貘)' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:35,2022-09-16 04:00:10,576950,24157,766
2099,OV4zV3YR8Z4,NCT 127,NCT 127 'Playback' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:13,2022-09-16 04:00:13,383819,19878,341
2100,y7x2o20Rhvw,NCT 127,NCT 127 '흑백 영화 (Black Clouds)' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:39,2022-09-16 04:00:15,1001637,32079,1159
2101,k7LYjZDdIWs,NCT 127,NCT 127 '윤슬 (Gold Dust)' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:04:10,2022-09-16 04:00:19,1293299,42441,1732
2102,cSO1RSKurJ4,NCT 127,NCT 127 'Designer' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:58,2022-09-16 04:00:22,3601523,68683,1638
2103,UxQwVq7sHAM,NCT 127,NCT 127 '불시착 (Crash Landing)' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:25,2022-09-16 04:00:26,747474,27714,868
2104,opP9d7nqIG8,NCT 127,NCT 127 'Time Lapse' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:36,2022-09-16 04:00:30,919790,32547,1217
2105,aYoXVvqIW1M,NCT 127,NCT 127 '질주 (2 Baddies)' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:03:51,2022-09-16 04:00:33,353606,17659,287
2106,7NFwEGiBfMM,NCT 127,NCT 127 'Faster' (Official Audio) | 질주 (2 Baddies) - The 4th Album,00:02:51,2022-09-16 04:00:37,1178641,45400,1282
2107,YhzitvS3FVw,WayV,Feeling the vintage vibe🎞 | Film Class with KUN & TEN,00:21:34,2022-09-16 12:00:20,140090,20015,809
2108,VpScjiITtUw,NCT 127,UNBOXING of NCT 127 ’질주 (2 Baddies)’ Album🏎💨,00:08:52,2022-09-17 11:00:16,377046,43794,974
2109,4U7X-duFrII,NCT,[N’-181] 시즈니는 언제나 우리 편🏹🥇| 아육대 비하인드,00:17:11,2022-09-17 12:00:02,399098,39237,813
2110,lxSKQ6y9KJA,NCT 127,NCT 127 엔시티 127 '질주 (2 Baddies)' Performance Video,00:04:09,2022-09-17 13:00:19,4067647,239892,6809
2111,lxSKQ6y9KJA,NCT 127,NCT 127 엔시티 127 '질주 (2 Baddies)' Performance Video,00:04:09,2022-09-17 13:00:19,4067682,239892,6809
2112,QsNb3zM64RU,NCT 127,"NCT 127 ""질주 (2 Baddies) - The 4th Album"" Deluxe Box Official Unboxing",00:05:29,2022-09-17 16:00:27,212510,27208,616
2113,FvLNI4eCeqc,NCT 127,REACTION to ’질주 (2 Baddies)’ MVㅣNCT 127 Reaction,00:04:55,2022-09-18 11:00:08,1263762,96969,5010
2114,JIxqybXKbh8,NCT 127,2 Baddies 2 Baddies 1 Porsche 🏎 | NCT 127 '질주 (2 Baddies)' Fanchant Guide,00:05:03,2022-09-18 13:00:14,339292,39072,1640
2115,PpTkMJoHWBI,SMP FLOOR,NCT 127 엔시티 127 '질주 (2 Baddies)' Dance Practice,00:04:11,2022-09-19 10:00:24,4015903,182039,3927
2116,tj9FDIRxwRc,NCT 127,NCT 127 X Peaches. Pop-up Preview : ‘질주 (2 Baddies)’ @ D8NE,00:01:03,2022-09-19 13:00:35,181736,30449,877
2117,jHT5l0GKQyI,NCT DREAM,NCT DREAM TOUR 'THE DREAM SHOW2 : In A DREAM' Recap Video,00:01:51,2022-09-20 13:00:34,346684,61162,1541
2118,kCkAbz9IXwk,NCT 127,[Replay] NCT 127 ‘질주 (2 Baddies)’ Countdown Live,00:52:05,2022-09-21 05:00:19,310653,20225,380
2119,D75shgeTQ-I,NCT 127,NCT 127 엔시티 127 '질주 (2 Baddies)' Live Stage @COMEBACKSHOW- FASTER,00:04:03,2022-09-21 13:00:08,1323221,92990,1786
2120,D75shgeTQ-I,NCT 127,NCT 127 엔시티 127 '질주 (2 Baddies)' Live Stage @COMEBACKSHOW- FASTER,00:04:03,2022-09-21 13:00:08,1323221,92990,1786
2121,6N_NEGIBnaQ,NCT 127,[#DOYOUNG Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:52,2022-09-22 13:00:03,34386,6266,171
2122,8KGNDYEiSlo,NCT 127,[#JAEHYUN Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:46,2022-09-22 13:00:05,40942,7753,122
2123,DqeqWa7-Y8Q,NCT 127,[#JOHNNY Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:50,2022-09-22 13:00:07,43361,5458,170
2124,JHzsEojdTeQ,NCT 127,[#HAECHAN Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:44,2022-09-22 13:00:10,46630,8881,270
2125,G3NCpTDbUVc,NCT 127,[#JUNGWOO Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:52,2022-09-22 13:00:12,31803,5404,157
2126,Qdc6WDwF8Sg,NCT 127,[#TAEYONG Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:53,2022-09-22 13:00:13,80714,9561,376
2127,__hBe8KOWKA,NCT 127,[#MARK Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:56,2022-09-22 13:00:20,41137,6500,149
2128,PJJsKaUFqxA,NCT 127,[#YUTA Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:53,2022-09-22 13:00:27,136995,12205,379
2129,dM80g4NqAQw,NCT 127,[#TAEIL Focus] '질주 (2 Baddies)' @MV Filming Set | NCT 127 엔시티 127,00:01:43,2022-09-22 13:00:32,33069,5637,303
2130,wlPWC1pPG3E,NCT,[N'-182] 우리 시즈니들도 와 있겠지?💚 | 'SMTOWN LIVE 2022 : SMCU EXPRESS @ HUMAN CITY_SUWON' Behind,00:08:53,2022-09-23 13:00:39,541704,57585,928
2131,5oKm99NeFdo,NCT 127,흥 좀 오르는데 노래나 해볼까?ㅣ즉석 회식라이브 ❮질주PUB🍺❯,00:17:32,2022-09-24 13:00:09,1787864,125415,3345
2132,kpz5zOwDWmo,NCT 127,예〰싸〰〰 Too Fast ㅠㅠ 질주하자🏎💨ㅣ127 GARAGE : 최고의 레이서를 찾아라ㅣEP.1,00:28:12,2022-09-25 13:00:33,1662882,96430,1861
2133,pybf-Upb5Bk,NCT 127,Come on🏁 이런 게 감성이지~😎✌️ㅣNCT 127 POP-UP STORE ‘질주STREET' Behind🏎💨,00:08:57,2022-09-26 11:00:37,321937,35997,650
2134,eQo5tzXIjOs,WayV,Trendy and Modern😎 | Praew Magazine Photoshoot Behind,00:16:12,2022-09-27 12:00:33,167693,23491,1212
2135,eBb5vHuQ_LI,NCT 127,다 같이 질주 함께 해봅시다 알았죠?😎🧢 | #부산으로 #대구로 질쭈고 EP.1,00:19:13,2022-09-27 13:00:19,430670,40531,833
2136,OSs8RokO4nM,NCT,NCT 추계 워크숍 Ep.1 ❮사훈 : 리액션 크게!!!!!❯ | THE NCT SHOW,00:20:28,2022-09-28 13:00:13,4948629,289030,4680
2137,y9VY7Xggs2U,NCT 127,다시 꼭 오도록 할게요💐☕️  | #광주로 #대전으로 질쭈고 EP.2,00:17:47,2022-09-29 11:00:39,370255,32235,600
2138,VZqfMXG9vbQ,NCT,NCT 추계 워크숍 Ep.2 ❮우리 가족이잖아!❯ | THE NCT SHOW,00:25:16,2022-09-29 13:00:17,3057928,185694,3488
2139,Yx39TKsjPTc,NCT,NCT 추계 워크숍 Ep.3 ❮이 정도면 외향시티야!❯ | THE NCT SHOW,00:29:46,2022-09-30 13:00:21,3841482,231068,7708
2140,Zd8kIawto1k,NCT 127,❤️‍🔥NCT 127 지금 열정 미쳤어요❤️‍🔥ㅣ질주 (2 Baddies) K-909 대기실 비하인드,00:21:20,2022-10-01 13:00:31,829025,59866,822
2141,2upGw8lksOI,NCT 127,…터미네이터 아니야…?🤖🚦ㅣ127 GARAGE : 최고의 레이서를 찾아라ㅣEP.2,00:26:54,2022-10-02 13:00:04,933854,63046,1486
2142,hjexxeXW2-8,NCT 127,NCT 127 Commentary Film | '질주 (2 Baddies)' MV Behind,00:22:02,2022-10-04 13:00:21,458111,46545,1161
2143,EogZjsrKYqQ,WayV,🐱🐑Preparing for the Fan Meeting in Thailand💚 | 'Food Truck Battle SS2' Fan Meeting Behind,00:10:11,2022-10-05 12:00:12,327353,33693,885
2144,rH7yxCNV430,NCT,VOGUE WORLD!👍🏻 | JENO in New York,00:08:37,2022-10-05 13:00:36,540889,68857,1864
2145,lO07VCeGaEk,NCT 127,Manila🇵🇭 We will be back💚 | THE LINK LOG #MANILA,00:15:19,2022-10-06 11:00:33,361052,40668,1548
2146,SN7E_8dHdg8,NCT 127,❤️‍🔥저희의 질주는 끝이 없습니다!⚡️ | 질주 (2 Baddies) 음악방송 대기실 비하인드,00:14:31,2022-10-07 13:00:31,618551,46840,753
2147,9mNKmklsXDk,NCT 127,너무너무 즐겁게 했던 거 같아요!🏎🍑 | #질주STREET으로 #피치스로 질쭈고 EP.3,00:15:52,2022-10-09 13:00:10,268861,25975,405
2148,PxSOTNPgjoA,NCT 127,[Un Cut] Take #1｜'NEO SEOUL' Behind the Scene,00:17:14,2022-10-12 11:00:15,247115,25505,478
2149,KWYD19kATE0,NCT DREAM,아이고 귀여워 애기들👶🏻💚 | NCT DREAM Brand Concept Day Photoshoot Behind,00:10:28,2022-10-13 11:00:23,397539,57184,1598
2150,rKsC2Il80p0,WayV,👋Goodbye KUN-D🐻🎙 | '악동서울' The Last Broadcast Behind,00:07:41,2022-10-13 12:00:38,71355,11142,449
2151,e_rIVYdWfnM,NCT 127,[Un Cut] Take #2 | '질주 (2 Baddies)' Jacket Behind the Scene,00:14:27,2022-10-15 11:00:24,272245,27432,559
2152,KEaHI-_H_6Q,NCT,"Cover | CHENLE, JISUNG - YOUTH (Troye Sivan)",00:02:08,2022-10-15 13:00:11,11555990,674602,32320
2153,3BHtLqCOIH0,NCT,내 청춘은 네 거야🌿 YOUTH (Troye Sivan) Cover Behind | 천지의 이것저것 시즌2 Ep.14,00:11:23,2022-10-17 13:00:04,504380,73543,1851
2154,77Z762nIA9g,NCT 127,[Un Cut] Take #3｜’질주 (2 Baddies)' Recording Behind the Scene,00:30:34,2022-10-18 11:00:07,1128402,86802,2106
2155,ZRyIjGVRyu8,NCT 127,SPOILER🚨 NCT 127 2ND TOUR 'NEO CITY : SEOUL – THE LINK ⁺' MEETING,00:03:40,2022-10-19 11:00:32,237638,25925,467
2156,Ul4aKjPjXYg,NCT,♪ Today is a good day ♪ | MARK BAZAAR X Polo Photoshoot Behind,00:15:22,2022-10-19 13:00:17,231230,38519,1685
2157,LEu4P0VW-UI,WayV,🥘Yuk! Kita coba in! Let’s eat | WayV’s ONE-DAY TRIP IN JAKARTA EP.1,00:11:51,2022-10-20 12:00:13,1010406,122150,2539
2158,SKljmlYFSLM,NCT DREAM,첫 출연을 하는 날입니다🏆 | 2022 TMA 더팩트 뮤직 어워즈 비하인드,00:10:47,2022-10-24 11:00:15,366394,55454,1103
2159,gLfWni-z2_4,NCT DREAM,여기는 에버랜드입니다🎢💚 | DREAM in EVERLAND #1,00:20:19,2022-10-25 13:00:33,1945403,164037,1880
2160,QGySpyt0Byg,SMTOWN,[STATION : NCT LAB] TEN 텐 'Birthday' MV,00:03:52,2022-10-26 09:00:28,12676681,570128,32399
2161,8rG4gRqhLLY,NCT 127,[Un Cut] Take #4｜’질주 (2 Baddies)' Dance Practice Behind the Scene,00:15:58,2022-10-26 13:00:09,1296224,86347,1732
2162,-JQ7J5yymwo,WayV,Terima kasih! Thank you Indonesia💚 | WayV’s ONE-DAY TRIP IN JAKARTA EP.2,00:07:27,2022-10-27 12:00:00,786220,91149,1852
2163,IGfKKvTfAA4,NCT 127,[💚][TO THE NCT UNIVERSE] NCT 127: WELCOME TO MY CITY,00:01:43,2022-10-28 06:00:04,216395,30261,510
2164,uqIXTKMZI9c,NCT 127,"시즈니 R U Ready?!🏎💚 | NCT 127 4TH ALBUM ""질주"" COMEBACKSHOW- FASTER Behind",00:13:36,2022-10-28 13:00:41,268691,28998,398
2165,4lQZ3zd1IKg,NCT,Cover | JAEHYUN - Can't Take My Eyes Off You (Frankie Valli),00:03:28,2022-10-29 09:00:07,6730756,419605,14090
2166,qLvdClWtN1g,NCT DREAM,여기는 DREAM💚 우리는 에버랜드🤩 | DREAM in EVERLAND #2,00:13:25,2022-10-29 13:00:27,981992,97105,1320
2167,gVeqWrD2io0,NCT DREAM,블링블링하고 화사하고 퓨어한✨ | BLANCDIVA Photoshoot Behind,00:10:13,2022-11-06 11:00:23,260022,42686,972
2168,iWzrREPHE_M,NCT DREAM,NCT DREAM THE MOVIE : In A DREAM | Official Trailer,00:01:01,2022-11-06 23:00:18,744509,51993,1065
2169,g2FbKo_XEtg,NCT DREAM,NCT DREAM THE MOVIE : In A DREAM | 메인 트레일러,00:01:01,2022-11-06 23:00:30,186685,36540,667
2170,dQMR5RUIxlQ,NCT,'Birthday' MV Behind the Scene,00:11:51,2022-11-07 13:00:21,185235,26043,1029
2171,5Ujqps8PoAU,WayV,I’ll Fix You a Tasty Drink🥤 | WayV ONE-DAY CAFE Behind,00:07:06,2022-11-08 12:00:05,221381,29538,1019
2172,b1T0gwBVv28,NCT,알짱🦙파카짱 너무 귀엽따아🥰 | 성타로 in 알파카 카페,00:11:46,2022-11-08 13:00:18,437274,40434,1263
2173,gW1mqEZNpns,NCT DREAM,NCT DREAM 엔시티 드림 'Dream-lapse' Performance Video (GMA ver.),00:02:55,2022-11-08 14:00:30,1601877,156244,4442
2174,gW1mqEZNpns,NCT DREAM,NCT DREAM 엔시티 드림 'Dream-lapse' Performance Video (GMA ver.),00:02:55,2022-11-08 14:00:30,1601877,156244,4442
2175,HewQH45fhZ8,NCT 127,NCT 127 2ND TOUR 'NEO CITY : SEOUL – THE LINK ⁺' Recap Video,00:01:43,2022-11-09 13:00:18,213647,29346,819
